"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: density","Param: size"
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,4801.689166,292.081994,"ops/s",0.5,16384
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,4180.105980,251.815774,"ops/s",0.5,32768
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3819.407999,225.296828,"ops/s",0.5,65536
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3367.031681,209.480450,"ops/s",0.5,131072
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2917.670522,179.554149,"ops/s",0.5,262144
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2788.941355,158.487727,"ops/s",0.5,524288
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2656.565958,160.390632,"ops/s",0.5,1048576
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2356.338112,156.976259,"ops/s",0.5,2097152
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2066.645637,134.597272,"ops/s",0.5,4194304
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2010.195775,122.780774,"ops/s",0.5,8388608
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,1836.281804,128.217517,"ops/s",0.5,16777316
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,92345.986059,5375.008752,"ops/s",0.75,1
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,67644.869473,4180.659574,"ops/s",0.75,2
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,47551.594397,3018.880043,"ops/s",0.75,4
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,39816.571895,2878.499761,"ops/s",0.75,8
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,35739.558248,2212.446602,"ops/s",0.75,16
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,30911.159350,1874.653450,"ops/s",0.75,32
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,20945.738657,1299.674820,"ops/s",0.75,64
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,17527.754556,1036.070190,"ops/s",0.75,128
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,14651.464258,899.074734,"ops/s",0.75,256
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,11796.687116,740.325740,"ops/s",0.75,512
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,9566.164729,593.104466,"ops/s",0.75,1024
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,7715.592368,477.286590,"ops/s",0.75,2048
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,6795.760116,409.300298,"ops/s",0.75,4096
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,5820.839141,356.045913,"ops/s",0.75,8192
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,4954.446527,299.720704,"ops/s",0.75,16384
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,4274.208928,260.511756,"ops/s",0.75,32768
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3813.741740,238.650304,"ops/s",0.75,65536
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3409.708494,206.388751,"ops/s",0.75,131072
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3127.089732,210.832289,"ops/s",0.75,262144
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2966.853099,167.698504,"ops/s",0.75,524288
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2635.539283,158.316715,"ops/s",0.75,1048576
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2377.765730,138.420507,"ops/s",0.75,2097152
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2146.608353,129.031142,"ops/s",0.75,4194304
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2059.592207,125.347072,"ops/s",0.75,8388608
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,1921.448201,114.364167,"ops/s",0.75,16777316
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,68972.194439,4117.000748,"ops/s",0.25,1
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,69085.215894,4150.630709,"ops/s",0.25,2
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,69339.792430,4079.292774,"ops/s",0.25,4
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,67738.315818,4113.603242,"ops/s",0.25,8
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,52887.067883,3445.647554,"ops/s",0.25,16
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,52989.112630,3147.237162,"ops/s",0.25,32
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,51151.336384,3474.077540,"ops/s",0.25,64
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,51048.865997,3061.693936,"ops/s",0.25,128
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,50842.406830,3359.275415,"ops/s",0.25,256
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,46629.891510,2785.903669,"ops/s",0.25,512
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,45345.851169,2789.413044,"ops/s",0.25,1024
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,40637.867991,2406.926284,"ops/s",0.25,2048
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,40196.508981,2380.548153,"ops/s",0.25,4096
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,39813.692063,2499.325952,"ops/s",0.25,8192
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,36790.936093,2385.022080,"ops/s",0.25,16384
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,35510.351584,2194.759467,"ops/s",0.25,32768
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,34470.097332,2133.521126,"ops/s",0.25,65536
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,32942.281088,1969.293626,"ops/s",0.25,131072
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,30725.452560,1959.291341,"ops/s",0.25,262144
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,27253.625468,1705.423596,"ops/s",0.25,524288
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,23860.669724,1452.648916,"ops/s",0.25,1048576
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,21691.631848,1267.222860,"ops/s",0.25,2097152
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,16777.323383,1986.255920,"ops/s",0.25,4194304
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,16711.844894,1058.246726,"ops/s",0.25,8388608
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,14339.027359,893.946470,"ops/s",0.25,16777316
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,68878.288047,4212.764415,"ops/s",0.5,1
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,69198.431981,4367.682070,"ops/s",0.5,2
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,69297.791521,4244.443871,"ops/s",0.5,4
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,69178.423002,4076.638142,"ops/s",0.5,8
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,68880.832672,4187.358263,"ops/s",0.5,16
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,55321.302050,3430.646133,"ops/s",0.5,32
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,48473.620784,3320.600854,"ops/s",0.5,64
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,51832.205356,3163.531247,"ops/s",0.5,128
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,50860.185156,2912.338869,"ops/s",0.5,256
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,51543.857411,3140.235847,"ops/s",0.5,512
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,47734.424678,3174.865992,"ops/s",0.5,1024
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,45501.544276,2778.814776,"ops/s",0.5,2048
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,41035.912492,2402.947900,"ops/s",0.5,4096
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,39364.894237,2376.072011,"ops/s",0.5,8192
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,39717.446581,2383.151698,"ops/s",0.5,16384
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,36613.605314,2260.784700,"ops/s",0.5,32768
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,35963.898329,2168.856909,"ops/s",0.5,65536
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,34969.405825,2229.463231,"ops/s",0.5,131072
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,33116.027207,2080.993790,"ops/s",0.5,262144
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,30358.688474,1878.411443,"ops/s",0.5,524288
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,27069.652921,1940.640136,"ops/s",0.5,1048576
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,24374.100435,1467.222528,"ops/s",0.5,2097152
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,21650.875673,1310.453585,"ops/s",0.5,4194304
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,17600.577179,1114.209022,"ops/s",0.5,8388608
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,15889.421456,1001.686991,"ops/s",0.5,16777316
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,66021.354052,4581.932746,"ops/s",0.75,1
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,69076.000947,4104.324148,"ops/s",0.75,2
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,66779.702476,4251.556530,"ops/s",0.75,4
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,67263.821455,4375.356879,"ops/s",0.75,8
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,68306.251172,3909.285905,"ops/s",0.75,16
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,53993.039234,3236.404568,"ops/s",0.75,32
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,49451.173048,3461.726752,"ops/s",0.75,64
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,51129.108756,3495.342825,"ops/s",0.75,128
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,51862.043785,3290.754766,"ops/s",0.75,256
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,51987.943944,3036.874358,"ops/s",0.75,512
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,51141.218491,2971.367714,"ops/s",0.75,1024
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,46105.586069,2758.361761,"ops/s",0.75,2048
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,40168.914056,2920.843814,"ops/s",0.75,4096
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,40541.029521,2609.233160,"ops/s",0.75,8192
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,40246.377378,2361.677099,"ops/s",0.75,16384
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,37274.402642,2384.377916,"ops/s",0.75,32768
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,34991.075312,2381.312349,"ops/s",0.75,65536
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,35056.267445,1964.583488,"ops/s",0.75,131072
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,33356.648947,2118.274030,"ops/s",0.75,262144
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,31500.842790,1947.527880,"ops/s",0.75,524288
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,29903.197075,1789.175721,"ops/s",0.75,1048576
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,24890.573014,1525.492175,"ops/s",0.75,2097152
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,22567.471079,1347.767862,"ops/s",0.75,4194304
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,19270.318050,1234.168089,"ops/s",0.75,8388608
"thrive.BenchmarkGet_ScalaRrbMap.hittingGetScalaRrbMap","thrpt",1,60,17021.765420,1040.149148,"ops/s",0.75,16777316
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,65276.079375,4280.727354,"ops/s",0.25,1
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,66978.668923,4174.447044,"ops/s",0.25,2
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,67266.825349,5912.286971,"ops/s",0.25,4
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,65003.150738,3863.707416,"ops/s",0.25,8
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,58112.385912,3607.764315,"ops/s",0.25,16
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,53591.622189,3183.942651,"ops/s",0.25,32
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,50290.018232,3140.425195,"ops/s",0.25,64
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,52530.014623,3055.333088,"ops/s",0.25,128
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,52000.662449,3147.670692,"ops/s",0.25,256
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,47725.439570,2959.894957,"ops/s",0.25,512
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,46701.984978,2700.134441,"ops/s",0.25,1024
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,41050.734309,2504.379155,"ops/s",0.25,2048
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,40557.832513,2386.843762,"ops/s",0.25,4096
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,40694.002959,2531.591907,"ops/s",0.25,8192
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,36067.575079,2384.792147,"ops/s",0.25,16384
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,35359.536636,2112.895754,"ops/s",0.25,32768
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,33484.658813,2102.327001,"ops/s",0.25,65536
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,32872.437009,2178.352231,"ops/s",0.25,131072
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,30463.425414,1848.156851,"ops/s",0.25,262144
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,26947.454859,1715.115610,"ops/s",0.25,524288
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,25507.768830,1481.605567,"ops/s",0.25,1048576
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,21091.622709,1405.229853,"ops/s",0.25,2097152
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,18350.000468,1115.406109,"ops/s",0.25,4194304
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,16018.402915,971.344722,"ops/s",0.25,8388608
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,13973.332392,784.672959,"ops/s",0.25,16777316
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,66367.633262,4394.135789,"ops/s",0.5,1
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,74148.631123,4560.097945,"ops/s",0.5,2
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,68870.211204,4149.543210,"ops/s",0.5,4
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,69460.724777,4059.829210,"ops/s",0.5,8
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,69373.708220,4180.876036,"ops/s",0.5,16
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,55027.381925,3381.080280,"ops/s",0.5,32
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,48451.678617,3335.794730,"ops/s",0.5,64
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,51798.234523,3294.473509,"ops/s",0.5,128
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,50587.299616,3119.314653,"ops/s",0.5,256
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,51487.823761,3223.727318,"ops/s",0.5,512
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,44849.477267,3068.396224,"ops/s",0.5,1024
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,47406.412709,2810.444436,"ops/s",0.5,2048
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,43795.610601,2613.020733,"ops/s",0.5,4096
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,40052.739558,2629.996108,"ops/s",0.5,8192
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,44133.803555,2591.972571,"ops/s",0.5,16384
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,36838.392254,2219.089520,"ops/s",0.5,32768
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,35737.496615,2230.200047,"ops/s",0.5,65536
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,35043.275448,2231.208741,"ops/s",0.5,131072
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,32314.122742,2031.950844,"ops/s",0.5,262144
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,29888.996601,1898.046267,"ops/s",0.5,524288
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,27511.547873,1630.385940,"ops/s",0.5,1048576
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,24398.085597,1446.069086,"ops/s",0.5,2097152
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,21305.201781,1181.334995,"ops/s",0.5,4194304
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,18174.641831,1233.173361,"ops/s",0.5,8388608
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,16153.045635,1108.378331,"ops/s",0.5,16777316
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,68678.343949,4131.985319,"ops/s",0.75,1
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,68004.930278,4197.991774,"ops/s",0.75,2
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,90787.093703,5878.226702,"ops/s",0.75,4
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,69052.530077,4195.659585,"ops/s",0.75,8
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,68860.449686,4065.268950,"ops/s",0.75,16
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,51574.973158,3116.720963,"ops/s",0.75,32
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,51093.322603,3234.354805,"ops/s",0.75,64
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,51797.355434,2975.305996,"ops/s",0.75,128
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,50057.286784,3180.754883,"ops/s",0.75,256
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,51645.714232,3300.299910,"ops/s",0.75,512
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,49746.234130,2895.592148,"ops/s",0.75,1024
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,44233.170084,2677.123312,"ops/s",0.75,2048
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,41919.650478,2529.251442,"ops/s",0.75,4096
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,40242.048659,2511.064405,"ops/s",0.75,8192
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,40265.703805,2338.180495,"ops/s",0.75,16384
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,38477.075053,2270.212628,"ops/s",0.75,32768
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,35063.469897,2347.395133,"ops/s",0.75,65536
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,35309.670106,2086.207270,"ops/s",0.75,131072
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,32560.589720,2134.244682,"ops/s",0.75,262144
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,31769.203142,1921.821241,"ops/s",0.75,524288
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,29307.223492,1848.591637,"ops/s",0.75,1048576
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,25588.493528,1639.651095,"ops/s",0.75,2097152
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,22591.247149,1423.313310,"ops/s",0.75,4194304
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,19204.732459,1150.165613,"ops/s",0.75,8388608
"thrive.BenchmarkGet_ScalaRrbMap.missingGetScalaRrbMap","thrpt",1,60,16652.817392,1000.159545,"ops/s",0.75,16777316
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,50577.957178,3098.177970,"ops/s",0.25,1
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,38065.925329,2410.719153,"ops/s",0.25,2
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,29832.415605,1769.304856,"ops/s",0.25,4
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,24085.192715,1478.712632,"ops/s",0.25,8
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,20436.173059,1424.826372,"ops/s",0.25,16
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,16341.610801,973.891668,"ops/s",0.25,32
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,13021.407715,758.191773,"ops/s",0.25,64
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,10366.814828,620.256344,"ops/s",0.25,128
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,9188.968831,560.067381,"ops/s",0.25,256
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,8038.962953,487.936598,"ops/s",0.25,512
"thrive.BenchmarkGet_ScalaTreeMap.hittingGetScalaTreeMap","thrpt",1,60,7186.099105,438.204678,"ops/s",0.25,1024
